QUEST_LV_0200_20150323_003333	The villagers told us that they can't trust the disciples anymore so they are doing it themselves.{nl}Me.. I don't care if the monsters get taken care of.	마을 아저씨들께서 더 이상 사제님들은 못믿겠다면서 발 벗고 나서셨어요.{nl}전.. 어느 쪽이든 몬스터만 해결된다면 다행이라고 생각합니다.				발다
QUEST_LV_0200_20150323_003334	Where did Austeja goddess go in this kind of time?	이런 때에 아우스테야 여신께선 어디로 가신 걸까요?				발다
QUEST_LV_0200_20150323_003335	I know that the disciples try their best, but we should protect our village.{nl}We have a trouble living on due to those monsters so we can't just do nothing.	사제님들 노력을 모르는건 아니지만 우리 마을은 우리가 지켜야지요.{nl}몬스터때문에 당장 먹고 살 길이 막막한데 가만히 있을 수 있겠습니까.				라마르
QUEST_LV_0200_20150323_003336	The disciples never tell us what's wrong.{nl}We know that they are afraid that we would feel unstable.. But still we want to know.	사제님들께선 뭐가 문제인지 아무것도 알려주시질 않아요.{nl}저희들이 불안해할까봐 그러시는건 알지만.. 그래도 답답하지요.				라마르
QUEST_LV_0200_20150323_003337	I know its not the right thing to tell you, but I will count on you.{nl}I don't know what to tell to the disciples.. I am sorry to the revelator.	이런 말 정말 염치없지만 계시자님만 믿겠습니다.{nl}이거 사제님들께 죄송해서 뭐라 말을 해야 할지.. 계시자님께도 죄송하고요.				라마르
QUEST_LV_0200_20150323_003338	So we created the incident.{nl}Because of us.. I am so sorry.{nl}	결국 사고를 치고 말았군요.{nl}괜히 저희때문에.. 정말 죄송합니다.{nl}				라마르
QUEST_LV_0200_20150323_003339	Austeja goddess would protect our village..{nl}But, I am more scared of the monsters in front of us.	아우스테야 여신께서 우리 마을을 지켜주실테지만..{nl}그래도 당장 코 앞에 있는 몬스터가 더 무서워요.				리스
QUEST_LV_0200_20150323_003340	I refuse to wait for disciples only.{nl}I refuse to be driven by those monsters anymore.	사제님들만 기다리는 건 이젠 사양이야.{nl}몬스터에게 휘둘리고 있는 건 더더욱 사양이라고.				덴
QUEST_LV_0200_20150323_003341	I don't want to suspect the goddesses anymore.{nl}But the disciples don't tell us.. isn't it strange?	난 여신을 의심하고 싶진 않아.{nl}하지만 사제님들도 도통 말씀을 해 주질 않고.. 이상하잖아?				렌조
QUEST_LV_0200_20150323_003342	There's so much distrust between our disciples and the villagers.{nl}I don't want to create a mess..{nl}	저희 사제들과 마을사람들간에 불신이 깊어서 큰일입니다.{nl}이러다 정말 무슨 일이라도 그르친다면..{nl}				사제 라엘리에
QUEST_LV_0200_20150323_003343	The only thing I can tell to the villagers who were wounded is to wait..{nl}Even if it is monsters' act, I think its so cruel.	피해를 입은 마을 분들께 기다려 달라는 말씀 밖에 드릴 수 없다니..{nl}아무리 몬스터 때문이라지만 사제된 몸으로써 참으로 가혹한 일입니다.				사제 라엘리에
QUEST_LV_0200_20150323_003344	Thorny forest.. If it weren't you, this place would have changed like that.{nl}I feel sorry to the villagers since I believe they helped me to meet you.	가시숲.. 계시자님이 아니었더라면 이 곳 또한 그렇게 변했겠지요.{nl}이 또한 마을 분들이 인도해 주신 인연이라 생각하니 마을 분들께 죄송스런 마음뿐입니다.				사제 라엘리에
QUEST_LV_0200_20150323_003345	The seal here was able to be protected by you.{nl}But, I can't relax because the seal of Spring Light Wood is still left.	이 곳의 봉인은 계시자님 덕분에 어떻게든 지킬 수 있었습니다만.{nl}아직 봄볕나무 숲의 봉인이 남았기에 마음을 놓을 수가 없군요.				사제 라엘리에
QUEST_LV_0200_20150323_003346	Long time ago, the goddess Laima told me this.{nl}The goddesses should save humans, but humans also should save us.	예전에 라이마 자매님께서 제게 이런 말씀을 하셨습니다.{nl}우리가 구원해야 할 것은 인간이지만 인간 또한 우리를 구원해 줄 것이라고요.				여신 아우스테야
QUEST_LV_0200_20150323_003347	Farmer Druba	농사꾼 드루바				
QUEST_LV_0200_20150323_003348	I don't care about the monsters or the seals.{nl}I don't worry about frosts. You understand right?	몬스터니 봉인이니 하는 건 난 알 바 없지.{nl}덕분에 서리 걱정도 없고 말야. 자넨 이해 하지?				농사꾼 드루바
QUEST_LV_0200_20150323_003349	We should grab a chance when times are like this.{nl}The prices of agricultural products are increasing due to monsters.	이런 때일 수록 기회를 잘 잡아야지.{nl}몬스터 때문에 농작물 가격은 계속 오르고 있다고.				농사꾼 드루바
QUEST_LV_0200_20150323_003350	I am a refugee from the capital city.{nl}I moved here since I heard this place is safe.. but they were all lies. I am done.	전 수도에서 온 피난민이에요.{nl}여긴 안전하대서 이사왔는데.. 다 거짓이었어요. 전 망했다고요.				망한 양봉가 로센
QUEST_LV_0200_20150323_003351	Ahah, I am hungry.. I can't endure anymore.{nl}Hey. Is there something to eat?	아아 배고파.. 더 이상 견딜 수 없어.{nl}이봐요. 혹시 먹을 것 좀 있나요?				순례자 릴리야
QUEST_LV_0200_20150323_003352	I can't do anything since I am starving to death..	너무 배가 고파서 아무 것도 할 수가 없어..				순례자 릴리야
QUEST_LV_0200_20150323_003353	I came here to save my son who is cursed.{nl}If you see a young man who is about to die due to hunger, let me know.	난 나크티스의 저주를 받은 아들을 구하러 왔소.{nl}혹시나 굶주림에 지쳐 있는 젊은 청년을 보게 된다면 내게 알려 주시오.				순례자 재뉴스
QUEST_LV_0200_20150323_003354	{memo X}I will return to my hometown with my son.{nl}Yes. The revelator of the goddesses helped us.	난 반드시 아들을 데리고 고향으로 돌아갈 거요.{nl}암. 여신의 계시자가 도와 준 건데.				
QUEST_LV_0200_20150323_003355	{memo X}I want to see my son being healthy again.{nl}It's too painful to wait until my son to throw up the vicious energy.	빨리 아들의 건강한 모습을 보고 싶소.{nl}아들이 저주의 기운을 토해낼 때까지 기다리는게 고통스럽군.				
QUEST_LV_0200_20150323_003356	What should I do about it to save the spirits?	이걸 어떻게 해야 영혼들을 구원할 수 있지?				순례자 그라치우스
QUEST_LV_0200_20150323_003357	These are not Maven's lessons.{nl}They are just Naktis' curse.	이런 건 메이번님의 가르침이 아니에요.{nl}나크티스의 저주일 뿐이라고요.				순례자 그라치우스
QUEST_LV_0200_20150323_003358	We have 4 more necklaces besides the necklace with the lesson of Maven.{nl}They are all useless to me.	메이번님의 가르침을 담은 목걸이는 이것 말고도 4개가 더 있다고 들었습니다.{nl}저에겐 다 소용 없는 것들이지요.				순례자 그라치우스
QUEST_LV_0200_20150323_003359	We all promise each other to become good disciples.{nl}That was the day before yesterday.. they are all meaningless now.	모두 함께 훌륭한 사제가 되자고 약속했었지요.{nl}그게 마치 엊그제 같았는데.. 전부 덧없는 꿈이 되었네요.				순례자 그라치우스
QUEST_LV_0200_20150323_003360	Withus finally.. went back to the goddess.{nl}This is all due to the curse so you shouldn't feel guilty about it.{nl}	위타스는 결국.. 여신의 품으로 돌아갔군요.{nl}이게 다 저주 때문이니 죄책감은 가지지 않아도 되었으련만.{nl}				순례자 테오필리스
QUEST_LV_0200_20150323_003361	Ah, if you see the tree of body and mind, please restore it.{nl}I heard that tree blocks the energy of the curse.	참, 혹시 신심의 나무를 보시거든 꼭 되살려 주세요.{nl}그 나무는 저주의 기운을 막아준다고 들었습니다.				순례자 테오필리스
QUEST_LV_0200_20150323_003362	If it weren't you, Maven's lesson would have left dirty til the end.{nl}You saved this land. The spirit of Withus as well.	당신이 아니었다면 메이번님의 가르침은 끝까지 더럽혀진채로 남아있었겠지요.{nl}이 땅은 당신이 구한 거나 다름없습니다. 위타스의 영혼도요.				순례자 테오필리스
QUEST_LV_0200_20150323_003363	I heard that all necklaces of Maven can be combined together by a special method.{nl}I heard the craft manual is present somewhere, but I don't know where it is.	제가 듣기론 메이번님의 모든 목걸이를 특별한 방법으로 합칠 수 있다고 하더군요.{nl}어딘가에 제작서가 있다곤 들었는데 그것까진 모르겠네요.				순례자 테오필리스
QUEST_LV_0200_20150323_003364	Not.. Not yet.	아직.. 아직은 때가 아닙니다.				주교 아우렐리우스의 영혼
QUEST_LV_0200_20150323_003365	I've been waiting for you for hundreds of years.{nl}But, it's still lacking. Little bit more..	계시자님을 수 백년 간 기다려 왔습니다.{nl}하지만 아직 부족하십니다. 조금만 더..				주교 아우렐리우스의 영혼
QUEST_LV_0200_20150323_003366	Disciple Daram	사제 다람				
QUEST_LV_0200_20150323_003367	I heard the story of the disciple who succeded removing the energy of the curse.{nl}But, it only works on the curse of gluttony.	저주의 기운을 몰아내는데 성공했다던 사제의 이야기를 들었어요.{nl}하지만 탐식의 저주에만 통한다고 하네요.				사제 다람
QUEST_LV_0200_20150323_003368	The special bishop is at the great cathedral.{nl}He died when he was young, but he still stays at the great cathedral because of his special mission.	이 대성당에는 특별한 주교님이 계시대요.{nl}젊은 나이에 일찍 영면하셨지만 특별한 사명 때문에 아직도 대성당에 남아 계신다고 하네요.				사제 다람
QUEST_LV_0200_20150323_003369	I tried my best to hide Maven's secret, but..{nl}Naktis is also staying at the great cathedral too long.	어떻게든 메이번님의 비밀을 숨기려고 노력했지만.. {nl}나크티스 또한 대성당에 너무 오래 머물러 있었습니다.				주교 아우렐리우스의 영혼
QUEST_LV_0200_20150323_003370	Disciple Goda	사제 고다				
QUEST_LV_0200_20150323_003371	The great cathedral has collapsed, but it still keeps its beauty.{nl}Especially, the secrets of Maven, the great bishop, looks amazing everytime we see them.	대성당은 폐허가 되고 말았지만 아직도 아름다움을 간직하고 있지요.{nl}특히 메이번 대주교님의 비밀들은 볼 때마다 경이롭기까지 하는군요.				사제 고다
QUEST_LV_0200_20150323_003372	Maven, the great bishop, contributed everything builiding this great cathedral.{nl}All that was collapsed on Medis Diena.. destiny is too harsh.	메이번 대주교님은 이 대성당을 짓는 데 다 바치셨다고 하죠.{nl}그걸 신수의 날 하루 아침에.. 운명이란 참 가혹합니다.				사제 고다
QUEST_LV_0200_20150323_003373	Farewell is short, but the relationship lasts long.{nl}Someday we will meet again in the goddess.	본디 이별은 짧고 인연은 긴 법이라고 하였습니다.{nl}언젠간 여신의 품 안에서 다시 만날 날이 오지 않겠습니까.				주교 아우렐리우스의 영혼
QUEST_LV_0200_20150323_003374	Disciple Prosit	사제 프로지트				
QUEST_LV_0200_20150323_003375	Do you think the great cathedral will come back to its normal status one day?{nl}I mean at least before I close my eyes.	대성당이 다시 원래대로 돌아올 날이 오기는 할까요?{nl}적어도 제가 눈을 감기 전엔 말입니다.				사제 프로지트
QUEST_LV_0200_20150323_003376	I want to say to them that we should retrieve the great cathedral.{nl}But, I know we are not ready yet..	당장이라도 대성당을 수복하자고 교단에 주장하고 싶지요.{nl}하지만 아직 시기상조라는 걸 잘 알고 있기에..				사제 프로지트
QUEST_LV_0200_20150323_003377	Revelator, it was so long..{nl}I waited hundreds of years to guide you.{nl}	계시자님. 길고 길었습니다..{nl}당신을 안내해 드리기 위해 몇 백년을 기다려왔는지요.{nl}				주교 아우렐리우스의 영혼
QUEST_LV_0200_20150323_003378	Don't worry. We just have to complete the plate to put my spirit.{nl}Please collect the essences of spirits first.	걱정하지 마세요. 저의 영혼을 불러낼 그릇을 완성하면 될 일입니다.{nl}먼저 영혼의 정수들을 모아 주십시오.				주교 아우렐리우스의 영혼
QUEST_LV_0200_20150323_003379	It's simple.{nl}Please open the scripture of the spirits.	간단합니다.{nl}계시자님께서 갖고 계신 영혼의 경전을 펼쳐 주세요.				주교 아우렐리우스의 영혼
QUEST_LV_0200_20150323_003380	My body is rotten and went back to Gemina{nl}but, my spirits stayed here at the great cathedral and saw many things.{nl}	저의 육신은 이미 썩어 제미나님의 품으로 돌아갔지만{nl}영혼만은 이 대성당에 남아 많은 것을 지켜 보았지요.{nl}				주교 아우렐리우스의 영혼
QUEST_LV_0200_20150323_003381	I still clearly remembers.{nl}The great cathedral at the time of prosperity.. many bishops.. waves of pilgrimage..{nl}	아직도 기억이 생생합니다.{nl}가장 번영했던 시기의 대성당.. 많은 주교들.. 순례의 물결..{nl}				주교 아우렐리우스의 영혼
QUEST_LV_0200_20150323_003382	It continued until the day that the cathedral turned out like this due to Medis Diena 4 years ago.{nl}I felt so miserable at then.	4년 전의 신수의 날로 인해 성당이 이지경이 된 그날까지도 말입니다.{nl}그 때의 심정은 이루 말할 수도 없이 참담했었지요.				주교 아우렐리우스의 영혼
QUEST_LV_0200_20150323_003383	Bishop Aurelius	주교 아우렐리우스				
QUEST_LV_0200_20150323_003384	Maven was one of the greatest priests, but he was also interested in many machines.{nl}I am sure that the demons who always think about the magical power don't understand his machines.{nl}	메이번님은 위대한 성직자이시지만 기계장치에도 관심이 많으셨습니다.{nl}하물며 마력만을 중요시하는 마족들이 그분의 기계장치를 이해할리는 만무하겠지요.{nl}				주교 아우렐리우스
QUEST_LV_0200_20150323_003385	The platform of benevolence is one of the machines that Maven came up with.{nl}Step on the foothold of Arka worship place and the reception room to obtain the second key.	자애의 단상이 바로 메이번님께서 고안하신 기계장치중의 하나입니다.{nl}아르카 예배실과 접견실의 발판을 모두 밟아 두 번째 열쇠를 얻으세요.				주교 아우렐리우스
QUEST_LV_0200_20150323_003386	Sergeant Tadas	사병장 타다스				
QUEST_LV_0200_20150323_003387	{memo X}Arleruno controls this place directly.{nl}He is so busy so I don't know where he is right now.	아렐르노 남작님이 직접 관리하시는 곳이지.{nl}워낙 바쁘셔서 지금 어디 계시는 지는 나같은 말단 사병들은 모른다고.				
QUEST_LV_0200_20150323_003388	{memo X}Do you think we can get some if we catch those monsters?	몬스터들을 잡아 보면 구할 수 있지 않을까?				
QUEST_LV_0200_20150323_003389	{memo X}In fact, that string is used for tieing the sacks of grains.{nl}It's so obvious why we tie the sacks.{nl}To prevent the things inside from falling out.	사실 그 끈은 곡식 자루들의 주둥이를 묶을 끈이야.{nl}왜 묶는 지는 뻔하지.{nl}속에 있는 게 쏟아지지 않도록 하는 거 아니겠어.				
QUEST_LV_0200_20150323_003390	{memo X}Good.{nl}Well done.{nl}We can tie up the sacks now.	좋네.{nl}잘 구해 왔어.{nl}이제 자루를 묶을 수 있겠어.				
QUEST_LV_0200_20150323_003391	{memo X}Are you a beginner?{nl}Don't just look at like that. Please help us.{nl}I am putting the trashes into the sack, but we don't have enough strings.{nl}I need a firm string to tie it.	초짜인가?{nl}멀뚱히 있지 말고 좀 도와주면 어때?{nl}쓰레기들을 자루에 담아 버리려는 중인데, 그 자루를 묶을 끈이 부족하지 뭐야.{nl}이걸 묶을 질긴 끈이 필요해.				
QUEST_LV_0200_20150323_003392	{memo X}It doesn't look like a normal sack.	어쩐지 그냥 자루는 아닌 것 같다.				
QUEST_LV_0200_20150323_003393	{memo X}We've tied all sacks.. We just have to throw them away.{nl}Ah.. I am so lazy to do this now.{nl}I will do this later.. hey you.	자루를 다 묶었으니.. 갖다 버릴 일만 남았네. {nl}정말 귀찮구만.{nl}이건, 좀 있다 마무리 하기로 하고, 거기 초짜.				
QUEST_LV_0200_20150323_003394	{memo X}Me? I am the sergent controlling many soldiers under Baron Allerno who is clever and wise.{nl}But since not many people come here, we are doing this kind of work.	나? 현명하고 지혜로우신 아렐르노 남작님 휘하의 사병들을 거느린 사병장이지.{nl}하지만 이렇게 인적이 드물어서야, 보다시피 이런 일이나 하는 중이야.				
QUEST_LV_0200_20150323_003395	{memo X}Yes. I left the sack at that cliff.{nl}I want you to take care of that.{nl}You can either bury it under the ground or kick it out from the cliff.{nl}I have been doing that.	그래. 저쪽의 벼랑에 자루를 두었어.{nl}바로 그걸 좀 처리해 달라는 거지.{nl}땅에 묻어도 되고 발로 차서 벼랑으로 떨궈도 돼.{nl}지금까지 내가 그래왔거든.				
QUEST_LV_0200_20150323_003396	{memo X}Why did you come again?{nl}Did something come out from the sack?	왜 다시 왔어?{nl}자루에서 뭐라도 나왔나?				
QUEST_LV_0200_20150323_003397	Yaunus	야우누스				
QUEST_LV_0200_20150323_003398	{memo X}Where is this place anyways?{nl}Why me..{nl}Hey please save me.	아이고 여긴 어디야.{nl}내가 왜..{nl}형씨 나 좀 살려 주십쇼.				
QUEST_LV_0200_20150323_003399	Yaunus	야우뉴스				
QUEST_LV_0200_20150323_003400	{memo X}I can't move my legs..{nl}Hey, I don't know who you are, but please get me the hardtack that I hid.	다리에 힘이 풀려서..{nl}저기, 누군지는 모르겠지만 내가 숨겨 놓은 건빵 좀 찾아다 주시오.				
QUEST_LV_0200_20150323_003401	{memo X}My nickname is Squirrel since I hide things well in various places.{nl}Anyways, I can request to you like this as a result.	이 곳 저 곳에 뭘 잘 숨겨 둔다고 해서 마을의 다람쥐라는 별명도 있었죠.{nl}어쨌든 그 덕분에 이렇게 부탁도 할 수 있네요.				
QUEST_LV_0200_20150323_003402	{memo X}I remember that I hid many things one by one in the grass.{nl}Ah.. I have a headache..	풀더미에 한 개 씩 여러 개 숨겨 뒀던 기억이 나요.{nl}아이고 어지러워라..				
QUEST_LV_0200_20150323_003403	{memo X}What happened to the villagers..{nl}How come I was in this sack..	동네 사람들은 다 어떻게 된 거지..{nl}난 왜 이 자루에 들어있던 거야..				
QUEST_LV_0200_20150323_003404	{memo X}Ah, thank you!{nl}That's it! You already found three of them!	아 감사합니다!{nl}그거예요! 세 개나 찾으셨군요!				
QUEST_LV_0200_20150323_003405	Before I was about to ask him something, he disappeared.	뭘 더 물어 볼 새도 없이 사라져 버렸다.				야우뉴스
QUEST_LV_0200_20150323_003406	Stephas	스테파스				
QUEST_LV_0200_20150323_003407	{memo X}I don't know who you are, but you came at the right time. The farmers here complain that their work is too hard.{nl}I am sharing this solution that I received from the baron to the farmers after diluting it.{nl}It's called Nutritious Tonic!	누군지는 몰라도 마침 잘 왔군. 이 곳의 농민들이 일하기를 너무 힘들어해서 말이지.{nl}남작님이 하사하신 이 원액을 희석해서 농민들에게 나눠주고 있는 중이야.{nl}자양강장제! 라고 하지.				
QUEST_LV_0200_20150323_003408	{memo X}{nl}I should get some poison of Scorpio to dilute this solution.{nl}It's simple. Just extract the poison right before it dies.{nl}After extracting the poison from it, it will be neutralized and die.	{nl}이 원액을 희석할 스콜피오의 독을 좀 구해와야겠어.{nl}방법은 간단해. 그냥 죽지 않을 정도로 만든 뒤 쏙, 하고 뽑아내는 거지.{nl}녀석은 아마 독이 뽑히면 무력화 되면서 죽을 거야.				
QUEST_LV_0200_20150323_003409	{memo X}As the baron ordered me, I am observing the farmers here,{nl}Actually, managing them.	남작님의 명으로 이 곳 농민들을 감시, {nl}아니 관리 하고 있지.				
QUEST_LV_0200_20150323_003410	{memo X}Okay then, please get me the poison from it.{nl}This solution is too strong.{nl}And I also don't feel good about sharing it.	그럼, 꼭 놈의 독액을 구해와.{nl}이 자양강장제 원액은 아무리 그래도 너무 진하거든.{nl}그대로 나눠주기엔 아깝기도 하고 말이지.				
QUEST_LV_0200_20150323_003411	{memo X}Do not repeatitively hit it even if it is unconcious.{nl}Just get closer to it slowly..{nl}Ah that's not it.. just get close to it and talk to it.	녀석이 기절했다고 무작정 때리면 안돼.{nl}살금살금 다가가 사뿐사뿐.. {nl}아 그게 아니고 일단 다가가 말을 거는 방식으로 해 봐.				
QUEST_LV_0200_20150323_003412	Okay this is it.{nl}Just wait a min.	바로 이거야.{nl}잠깐 기다려 봐.				사병 스테파스
QUEST_LV_0200_20150323_003413	{memo X}Now we should share this with the farmers here.{nl}Especially, Dalryus over there. He looks as though he is out of his energy these days.{nl}He's not doing his job and looks down..	이제 이 걸 이 곳 농민들에게 나눠 줘야지.{nl}대표적으로 저 쪽의 달류스. 녀석이 요즘 기운이 통 없어 보여서 말이야.{nl}하라는 일은 안하고 축 쳐져서는..				
QUEST_LV_0200_20150323_003414	{memo X}You should take a leaf of sweet herb on your way.{nl}Even if you diluted it, it's too strong to be eaten alone.{nl}There are many sweet herbs around here so you won't have a trouble finding it.	가는 길에 스위트 허브 잎을 한 개 가져가야 될 거야.{nl}아무리 희석했어도 그 약, 그냥 먹기엔 역하다고.{nl}주변에 흔 한 게 스위트 허브니까 구하긴 어렵지 않아.				
QUEST_LV_0200_20150323_003415	{memo X}I didn't miss anything.{nl}Please move fast.	빼먹은 건 없는데?{nl}빨리 가 봐.				
QUEST_LV_0200_20150323_003416	Dalryus	달류스				
QUEST_LV_0200_20150323_003417	{memo X}Who are you? and what's that?{nl}Stephas sent you?	넌 뭐야? 그건 뭐고?{nl}스테파스 놈이 보냈다고?				
QUEST_LV_0200_20150323_003418	{memo X}He told me to take this?{nl}Nutritious tonic?{nl}I never expected this from him.	그 녀석이 이걸 나한테 먹이랬다고?{nl}자양강장제?{nl}웬일이래. 내일은 해가 샤울레이 서쪽에서 뜨겠구먼.				
QUEST_LV_0200_20150323_003419	{memo X}Ah, that..{nl}Maybe the medicine was too strong? or the poison of Scorpio got rotten.{nl}Well, don't think about it. You just continue on your way.	아, 그런 일이.{nl}약이 좀 독했나? 스콜피오 독이 좀 상했나?{nl}뭐, 신경쓰지 말고 넌 이제 네 갈길 가.				
QUEST_LV_0200_20150323_003420	{memo X}Ah, my heard. What is this.{nl}I feel bloated..{nl}I shouldn't have eaten the food he gave to me!	아이고 머리야. 이게 무슨 일이야.{nl}속도 이상하고..{nl}암튼 그 녀석이 주는 걸 먹는 게 아니었어!				
QUEST_LV_0200_20150323_003421	{memo X}I don't know what this is all about.	이게 대체 무슨 일인지 모르겠다.				
QUEST_LV_0200_20150323_003422	Maryus	마류스				
QUEST_LV_0200_20150323_003423	{memo X}I should bring him some food. He must be looking for a small plot of field where he could scatter the seeds across the bridge over there.{nl}Whenever I try to go there, the food gets rotten.{nl}Can you bring me some?	저 쪽 다리 건너에서 씨 뿌릴 땅뙈기를 오늘도 열심히 찾고 있을 녀석에게 새참이라도 갖다 줘야 하는 데 말이지.{nl}내가 저쪽으로만 가려고 하면 들고 있던 음식이 상한다고.{nl}자네가 좀 가져다 줘 보겠나?				
QUEST_LV_0200_20150323_003424	{memo X}Come back whenever it gets rotten.{nl}But, since there are not many of them, please take care.{nl}I only have six left.	가다가 상하면 다시 와.{nl}하지만 많지는 않으니 그래도 좀 조심은 해 줘.{nl}이제 남은 건 여섯 개 뿐이거든.				
QUEST_LV_0200_20150323_003425	{memo X}You came at the right time since I was hungry.{nl}Something strange has been keep delivered from the lower side so I was so heptic.{nl}I will be concious again if I eat that rice cake. Give to me fast.	안그래도 새참이 고프던 참인데.{nl}자꾸 저 아래 쪽에서 이상한 것이 배달이 와서는 한참 정신도 없고.{nl}그 떡을 먹으면 정신이 좀 나겠네. 어서 줘 봐.				
QUEST_LV_0200_20150323_003426	{memo X}Now it will be good if you bring that to Dalryus	이제 그걸 달류스에게 갖다 주면 되겠네.				
QUEST_LV_0200_20150323_003427	{memo X}What are you doing? Move fast..	뭐해? 얼른 가지 않고..				
QUEST_LV_0200_20150323_003428	{memo X}Well.{nl}I don't understand why the food gets rotten whenever I cross there.{nl}.. Is it because of the smoke there?	글쎄 말이지.{nl}대체 왜 거기만 지나면 음식이 상해 버리는지.{nl}.. 혹시 그 주변에 연기 풀풀 나던 그거 때문인가?				
QUEST_LV_0200_20150323_003429	{memo X}{nl}How would I know about it. If you are going back to Maryus, then get rid of those strange things.{nl}I can't do it because I am scared.	{nl}나 같은 무지렁이가 뭘 알겠어. 혹시 마류스에게 돌아가는 길이라면 그 이상한 것들을 좀 없애봐.{nl}난 무서워서 못해.				
QUEST_LV_0200_20150323_003430	Aren't they going to be removed if I rub them with my feet and hands?	그냥 발로 슥슥, 손으로 실실 문대면 없어지지 않을까?				달류스
QUEST_LV_0200_20150323_003431	{memo X}I will eat this rice cake well.	어쨌든 이 떡은 잘 먹겠네.				
QUEST_LV_0200_20150323_003432	{memo X}In fact, I suspected the smoke.{nl}But as a farmer, I didn't know about it.{nl}I was also scared of those guys who claim that it was made by those barons.	안그래도 그 연기 뿜는 동그란 것들이 의심되긴 했었어.{nl}하지만 농사만 지어온 내가 뭘 알아야지.{nl}남작이 만들어 놓은 것이라고 으름장을 놓는 저쪽 저 녀석들이 무섭기도 하고.				
QUEST_LV_0200_20150323_003433	{memo X}Okay. Farewell.	그래. 잘 가라고.				
QUEST_LV_0200_20150323_003434	Baron Secretary Arunas	남작 비서 아루나스				
QUEST_LV_0200_20150323_003435	{memo X}Hello. I am the secretary of the baron, Areluno, who is the owner of this place.{nl}The baron ordered me to do something, but it's hard.{nl}I am little tired as well..I feel tired whenever I come out to the land.{nl}Please help me.	안녕하세요. 저는  이 곳의 주인이신 아렐르노 남작님의 비서입니다.{nl}남작님이 제게 여기서 시키신 일이 있는데 잘 풀리지 않네요.{nl}몸도 좀 피곤하고..이상하게 영지에만 나오면 몸이 안좋고 더욱 피곤해 집니다.{nl}저를 좀 도와 주세요.				
QUEST_LV_0200_20150323_003436	{memo X}Long time ago, this place was full of vitalities due to tennat farming, but since one day..{nl}Sorry, but I can't tell you anymore.	예전에는 이 곳도 소작농으로 넘치는 활기찬 동네였습니다만, 언젠가부터..{nl}뭐 더 이상은 말씀 드리기 어렵네요.				
QUEST_LV_0200_20150323_003437	{memo X}It's simple. Please investigate that place a bit, and make sure the crops are growing well.	간단합니다. 저 곳을 좀 조사 해 주시고, 작물이 잘 자라고 있는지만 확인해 주시면 돼요.				
QUEST_LV_0200_20150323_003438	{memo X}Is the task that I requested to you not done yet?	부탁드린 일은 아직 안됐나요?				
QUEST_LV_0200_20150323_003439	{memo X}Ah, is that so. They are really like that as the baron and Limas told so.{nl}Thank you.	아 그런가요 역시, 남작님과 리마스가 말한 대로군요.{nl}감사합니다.				
QUEST_LV_0200_20150323_003440	{memo X}Then, we should remove that energy.{nl}I will give you some woods first so please make the magic field using that woods on that place.{nl}Like me, you don't seem to have skill to create a magic field.	그럼 그 기운을 없애야겠지요.{nl}제가 일단 목재를 좀 드릴 테니 그걸로 그 자리에 마법진을 만드는 겁니다.{nl}저도 그렇고 계시자님도 딱히 마법진 만드는 재주는 없어보이니..				
QUEST_LV_0200_20150323_003441	{memo X}{nl}I will give you this spell scroll. First make it by tieing it with woods and burn it.	{nl}제가 이 주술서를 드리겠습니다. 일단 나무로 대충 엮어서 만드신 뒤 이 주술서를 태우시면 됩니다.				
QUEST_LV_0200_20150323_003442	{memo X}I am counting on you.{nl}I think feel more tired due to the energy in this place..	잘 부탁 드립니다.{nl}아마 이 곳의 이런 기운 때문에 제가 더 피곤하고 힘든 걸지도..				
QUEST_LV_0200_20150323_003443	{memo X}Ah, I am tired..	아 피곤하다..				
QUEST_LV_0200_20150323_003444	{memo X}Yes? The crops died?{nl}Was the spell too strong?{nl}Well, don't think about that too much. If you were able to remove the strage energy, it would be fine.	네? 시키는 대로 했더니 작물들이 죽어버렸다구요?{nl}주술서가 좀 강했나?{nl}어쨌든 신경 쓰실 것 없습니다. 이상한 기운만 잡았다면 그것으로 된 것입니다.				
QUEST_LV_0200_20150323_003445	{memo X}Wizard Limas	수습 마법사 리마스				
QUEST_LV_0200_20150323_003446	{memo X}Are you the revelator?{nl}Please do not think about the machine behind me.{nl}Unless you help me with one of my tasks.	계시자인가? {nl}글쎄 딱히 내 뒤쪽의 기계에 대해서는 관심을 꺼 줬으면 좋겠군.{nl}주변에 너무 많은 내 할일을 좀 도와주면 몰라도.				
QUEST_LV_0200_20150323_003447	{memo X}This machine is being used for an important task.{nl}It is related to the past that isn't that long ago.{nl}The portal that would bring the eternal life and the power that sustains the eternal life..	중요한 일에 쓰이는 기계지.{nl}그리 멀지 않은 과거와 관련된?{nl}영생을 가져다 줄 포탈과 그것을 유지하는 힘..				
QUEST_LV_0200_20150323_003448	{memo X}You can only minimize the strange energy surrounding this place by enhancing the seal magic field.{nl}To do so, we need those empty bottles.{nl}Good luck.	봉인 마법진을 강화해야만 이 지역을 감싸는 이상한 기운을 잠재울 수 있어.{nl}그러자면 그 빈 병들이 필요 할 거야.{nl}잘 해 보라고.				
QUEST_LV_0200_20150323_003449	{memo X}Is everything going alright?	잘 돼 가고 있나?				
